provinsi,jenis,daerah,tahun,periode,gk,Cluster
28,2,2,2013,1,-0.4325730697095456,0
28,2,2,2014,0,-0.40230011832901197,0
28,2,2,2014,1,-0.36347891501312296,0
28,2,0,2013,0,-0.706515459948556,1
28,2,0,2013,1,-0.6125479153751452,1
28,2,0,2014,0,-0.5856892066315138,1
28,2,0,2014,1,-0.536132107024032,1
28,2,2,2015,0,-0.2639158061181222,0
28,2,2,2015,1,-0.1881891689659393,0
28,2,2,2016,0,-0.14054151616650284,0
28,2,2,2016,1,-0.1089724171182563,0
28,2,0,2015,0,-0.40293870815554367,0
28,2,0,2015,1,-0.31221469408719,0
28,2,0,2016,0,-0.2543622494063456,0
28,2,0,2016,1,-0.23062694040832482,0
28,2,1,2015,0,-0.35099163870223027,0
28,2,1,2015,1,-0.2658695116270163,0
28,2,1,2016,0,-0.21056510358074895,0
28,2,1,2016,1,-0.18046918700361023,0
28,2,2,2017,0,-0.045903768408811156,0
28,2,2,2017,1,-0.0004437599656121137,0
28,2,2,2018,0,0.06730366569069912,0
28,2,2,2018,1,0.15061118603111506,0
28,2,0,2017,0,-0.1863303035302925,0
28,2,0,2017,1,-0.10189734765400876,0
28,2,0,2018,0,-0.025209664426253373,0
28,2,0,2018,1,0.014831814498750737,0
28,2,1,2017,0,-0.12925554745007584,0
28,2,1,2017,1,-0.06035739557169753,0
28,2,1,2018,0,0.01669700260594736,0
28,2,1,2018,1,0.07481499949188417,0
28,2,2,2019,0,0.2218803397406755,0
28,2,2,2019,1,0.32160783809597154,0
28,2,2,2020,0,0.3759259093804671,0
28,2,2,2020,1,0.4524428804763774,0
28,2,0,2019,0,0.11582384716401059,0
28,2,0,2019,1,0.1717162636644111,0
28,2,0,2020,0,0.22659705271684052,0
28,2,0,2020,1,0.2964499279992415,0
28,2,1,2019,0,0.16423654322097514,0
28,2,1,2019,1,0.23805373356511267,0
28,2,1,2020,0,0.29311788009248685,0
28,2,1,2020,1,0.36751675621920776,0
28,2,2,2021,0,0.5431163131723326,0
28,2,2,2021,1,0.631298613277659,0
28,2,2,2022,0,0.7288005312474187,0
28,2,2,2022,1,0.8839905044377275,2
28,2,0,2021,0,0.3441165488133274,0
28,2,0,2021,1,0.4081968249707436,0
28,2,0,2022,0,0.5027144419689887,0
28,2,0,2022,1,0.6405423590834944,0
28,2,1,2021,0,0.4336519006303151,0
28,2,1,2021,1,0.5092963430523504,0
28,2,1,2022,0,0.606033217764582,0
28,2,1,2022,1,0.7527002297057347,0
30,0,2,2015,0,-0.7174094230288943,1
30,0,2,2015,1,-0.6542712249324012,1
30,0,2,2016,0,-0.62356200921493,1
30,0,2,2016,1,-0.5982713230156538,1
30,0,0,2015,0,-0.6821415611240036,1
30,0,0,2015,1,-0.6266854089605406,1
30,0,0,2016,0,-0.5795056338557908,1
30,0,0,2016,1,-0.5575722862494684,1
30,0,1,2015,0,-0.6923020943045628,1
30,0,1,2015,1,-0.6346330070986632,1
30,0,1,2016,0,-0.5898115884819959,1
30,0,1,2016,1,-0.5689530950391428,1
30,0,2,2017,0,-0.5840579573716606,1
30,0,2,2017,1,-0.5402291981883147,1
30,0,2,2018,0,-0.5273562389128832,1
30,0,2,2018,1,-0.45188883129424284,0
30,0,0,2017,0,-0.547209427579315,1
30,0,0,2017,1,-0.4814536434611968,1
30,0,0,2018,0,-0.4629914425357251,0
30,0,0,2018,1,-0.4018764993351741,0
30,0,1,2017,0,-0.5581982307329005,1
30,0,1,2017,1,-0.5029317587159321,1
30,0,1,2018,0,-0.48694172236643973,1
30,0,1,2018,1,-0.4184924801680986,0
30,0,2,2019,0,-0.38764416567653137,0
30,0,2,2019,1,-0.30696055402929034,0
30,0,2,2020,0,-0.2517825994140194,0
30,0,2,2020,1,-0.18399091505685944,0
30,0,0,2019,0,-0.35544279947330293,0
30,0,0,2019,1,-0.2614373188705931,0
30,0,0,2020,0,-0.20706866621369902,0
30,0,0,2020,1,-0.17383670454785002,0
30,0,1,2019,0,-0.36762026487825444,0
30,0,1,2019,1,-0.27829988389396054,0
30,0,1,2020,0,-0.22377948711987078,0
30,0,1,2020,1,-0.17716242978305485,0
30,0,2,2021,0,-0.143506849123368,0
30,0,2,2021,1,-0.06572534371749392,0
30,0,2,2022,0,-0.013304073897944083,0
30,0,2,2022,1,0.13151039527911168,0
30,0,0,2021,0,-0.12230060874527487,0
30,0,0,2021,1,-0.03868327749891779,0
30,0,0,2022,0,0.00895805262896883,0
30,0,0,2022,1,0.14682390577277343,0
30,0,1,2021,0,-0.1296412304146148,0
30,0,1,2021,1,-0.04809141276504855,0
30,0,1,2022,0,0.001402460126935052,0
30,0,1,2022,1,0.1413737628968294,0
30,1,2,2015,0,-1.4203261099084785,1
30,1,2,2015,1,-1.4042538788288386,1
30,1,2,2016,0,-1.3869297587823344,1
30,1,2,2016,1,-1.3840339752125173,1
30,1,0,2015,0,-1.5634966844825813,1
30,1,0,2015,1,-1.5447626086804676,1
30,1,0,2016,0,-1.5439469840505409,1
30,1,0,2016,1,-1.534153165819871,1
30,1,1,2015,0,-1.5222475752915618,1
30,1,1,2015,1,-1.504278542746976,1
30,1,1,2016,0,-1.4999601580784496,1
30,1,1,2016,1,-1.4900082730590345,1
30,1,2,2017,0,-1.3758461155555015,1
30,1,2,2017,1,-1.3514153126870005,1
30,1,2,2018,0,-1.3477418405165558,1
30,1,2,2018,1,-1.3407995471548544,1
30,1,0,2017,0,-1.5270654510125239,1
30,1,0,2017,1,-1.4931948995201432,1
30,1,0,2018,0,-1.4913802927853452,1
30,1,0,2018,1,-1.471008645051828,1
30,1,1,2017,0,-1.4789625658615004,1
30,1,1,2017,1,-1.4416082223451696,1
30,1,1,2018,0,-1.4363540822872698,1
30,1,1,2018,1,-1.4219131004674832,1
30,1,2,2019,0,-1.3253595832301963,1
30,1,2,2019,1,-1.2836552416875897,1
30,1,2,2020,0,-1.276687657639689,1
30,1,2,2020,1,-1.2320938551988152,1
30,1,0,2019,0,-1.4567067620061374,1
30,1,0,2019,1,-1.4314160758068613,1
30,1,0,2020,0,-1.4228488558568564,1
30,1,0,2020,1,-1.3921902215117836,1
30,1,1,2019,0,-1.4052971196345587,1
30,1,1,2019,1,-1.374082090193102,1
30,1,1,2020,0,-1.365514870243097,1
30,1,1,2020,1,-1.3357224419003497,1
30,1,2,2021,0,-1.2071762066209784,1
30,1,2,2021,1,-1.1828528891688244,1
30,1,2,2022,0,-1.1713456269481537,1
30,1,2,2022,1,-1.121820140698421,1
30,1,0,2021,0,-1.382396403281114,1
30,1,0,2021,1,-1.36471189095627,1
30,1,0,2022,0,-1.356157316349365,1
30,1,0,2022,1,-1.3236271712255459,1
30,1,1,2021,0,-1.31963756547761,1
30,1,1,2021,1,-1.2990446242398492,1
30,1,1,2022,0,-1.2891496432643825,1
30,1,1,2022,1,-1.2500186290425523,1
30,2,2,2013,0,-0.5563583333119032,1
30,2,2,2013,1,-0.40348245790882814,0
30,2,2,2014,0,-0.3918993236295596,0
30,2,2,2014,1,-0.3154329339060479,0
30,2,0,2013,0,-0.656585322719635,1
30,2,0,2013,1,-0.518453917370738,1
30,2,0,2014,0,-0.4911715896332687,1
30,2,0,2014,1,-0.41198012847178495,0
30,2,2,2015,0,-0.21624286263248646,0
30,2,2,2015,1,-0.1370387561279031,0
30,2,2,2016,0,-0.0890054203639277,0
30,2,2,2016,1,-0.060812627923284505,0
30,2,0,2015,0,-0.3241518979732484,0
30,2,0,2015,1,-0.2499553473361217,0
30,2,0,2016,0,-0.20196627027299502,0
30,2,0,2016,1,-0.1702454271075528,0
30,2,1,2015,0,-0.29306332196278806,0
30,2,1,2015,1,-0.21742520221230263,0
30,2,1,2016,0,-0.1682853989271089,0
30,2,1,2016,1,-0.1374750204648406,0
30,2,2,2017,0,-0.038411402622275576,0
30,2,2,2017,1,0.029841836758021188,0
30,2,2,2018,0,0.046388268203897666,0
30,2,2,2018,1,0.12880429185578912,0
30,2,0,2017,0,-0.15278853095850237,0
30,2,0,2017,1,-0.05316219534800344,0
30,2,0,2018,0,-0.03289171035928353,0
30,2,0,2018,1,0.048607525917884156,0
30,2,1,2017,0,-0.11567444896106449,0
30,2,1,2017,1,-0.023053633427765074,0
30,2,1,2018,0,-0.0018094570203730307,0
30,2,1,2018,1,0.08108708966930467,0
30,2,2,2019,0,0.2084762760550591,0
30,2,2,2019,1,0.3308705519164565,0
30,2,2,2020,0,0.39300976790807823,0
30,2,2,2020,1,0.5054015773776618,0
30,2,0,2019,0,0.10933678615389623,0
30,2,0,2019,1,0.22863295295588226,0
30,2,0,2020,0,0.2915688255627812,0
30,2,0,2020,1,0.355453098902153,0
30,2,1,2019,0,0.1485689631205235,0
30,2,1,2019,1,0.2691043735462741,0
30,2,1,2020,0,0.33219199027036866,0
30,2,1,2020,1,0.408601475949932,0
30,2,2,2021,0,0.5708032918889901,0
30,2,2,2021,1,0.6729081147470182,0
30,2,2,2022,0,0.7368303241156889,0
30,2,2,2022,1,0.9311766022140272,2
30,2,0,2021,0,0.4167893356069477,0
30,2,0,2021,1,0.5180848565065989,0
30,2,0,2022,0,0.5742870839129405,0
30,2,0,2022,1,0.7446830821805642,0
30,2,1,2021,0,0.4722075517411118,0
30,2,1,2021,1,0.5743503106284387,0
30,2,1,2022,0,0.6337391644958891,0
30,2,1,2022,1,0.8128414814876137,2
6,0,2,2015,0,-0.7075650234258261,1
6,0,2,2015,1,-0.6473731902715486,1
6,0,2,2016,0,-0.5985811339215948,1
6,0,2,2016,1,-0.5826227109298516,1
6,0,0,2015,0,-0.6064971187019683,1
6,0,0,2015,1,-0.5514456175176938,1
6,0,0,2016,0,-0.49915080112914034,1
6,0,0,2016,1,-0.4891103987080277,1
6,0,1,2015,0,-0.6415689777888147,1
6,0,1,2015,1,-0.5847344832274911,1
6,0,1,2016,0,-0.5338559452660971,1
6,0,1,2016,1,-0.5192948326868638,1
6,0,2,2017,0,-0.5233919238511466,1
6,0,2,2017,1,-0.4419875276472262,0
6,0,2,2018,0,-0.41738601264688024,0
6,0,2,2018,1,-0.36517339098847446,0
6,0,0,2017,0,-0.4448769885454935,0
6,0,0,2017,1,-0.39026175169815647,0
6,0,0,2018,0,-0.34121678848621,0
6,0,0,2018,1,-0.30360321543633645,0
6,0,1,2017,0,-0.47065452045410583,0
6,0,1,2017,1,-0.4082876882866906,0
6,0,1,2018,0,-0.36921990078035866,0
6,0,1,2018,1,-0.32743336450760446,0
6,0,2,2019,0,-0.30370437818113355,0
6,0,2,2019,1,-0.26725417669642665,0
6,0,2,2020,0,-0.15600677077736028,0
6,0,2,2020,1,-0.1402253825890119,0
6,0,0,2019,0,-0.27950119148842617,0
6,0,0,2019,1,-0.1567781367064382,0
6,0,0,2020,0,-0.07173820436137184,0
6,0,0,2020,1,-0.034605154349284496,0
6,0,1,2019,0,-0.2892381056751475,0
6,0,1,2019,1,-0.19899461464458007,0
6,0,1,2020,0,-0.10515984617371539,0
6,0,1,2020,1,-0.07904721267296268,0
6,0,2,2021,0,-0.07233885815860465,0
6,0,2,2021,1,-0.03497819197072382,0
6,0,2,2022,0,0.021243003450267264,0
6,0,2,2022,1,0.10847690282312085,0
6,0,0,2021,0,0.040166759398875714,0
6,0,0,2021,1,0.07215315476941034,0
6,0,0,2022,0,0.1304797998164912,0
6,0,0,2022,1,0.24586855560068904,0
6,0,1,2021,0,-0.005034019510780752,0
6,0,1,2021,1,0.029601575239128063,0
6,0,1,2022,0,0.08481746588369792,0
6,0,1,2022,1,0.18898347966696694,0
6,1,2,2015,0,-1.4707241248320864,1
6,1,2,2015,1,-1.4595140281742571,1
6,1,2,2016,0,-1.4468054583591208,1
6,1,2,2016,1,-1.4447569127769795,1
6,1,0,2015,0,-1.568263978831145,1
6,1,0,2015,1,-1.5517618060861171,1
6,1,0,2016,0,-1.546981866394454,1
6,1,0,2016,1,-1.5455845559819439,1
6,1,1,2015,0,-1.5344123953534137,1
6,1,1,2015,1,-1.5197501200293833,1
6,1,1,2016,0,-1.512004847380855,1
6,1,1,2016,1,-1.509273453271333,1
6,1,2,2017,0,-1.4323138951669354,1
6,1,2,2017,1,-1.4224189141914687,1
6,1,2,2018,0,-1.4137442088251169,1
6,1,2,2018,1,-1.4079589643570325,1
6,1,0,2017,0,-1.5325535299177668,1
6,1,0,2017,1,-1.528386889366436,1
6,1,0,2018,0,-1.5118404579205595,1
6,1,0,2018,1,-1.4963119765942041,1
6,1,1,2017,0,-1.4961918458347574,1
6,1,1,2017,1,-1.4891610350713587,1
6,1,1,2018,0,-1.473917073964745,1
6,1,1,2018,1,-1.459861775109497,1
6,1,2,2019,0,-1.395882661696878,1
6,1,2,2019,1,-1.3433475837894315,1
6,1,2,2020,0,-1.3399839225249277,1
6,1,2,2020,1,-1.3270667045486475,1
6,1,0,2019,0,-1.4858606005223531,1
6,1,0,2019,1,-1.4609935333169148,1
6,1,0,2020,0,-1.4520090170446218,1
6,1,0,2020,1,-1.444244776381444,1
6,1,1,2019,0,-1.447842376493291,1
6,1,1,2019,1,-1.4113858523370344,1
6,1,1,2020,0,-1.4048102739252226,1
6,1,1,2020,1,-1.3939163108448844,1
6,1,2,2021,0,-1.3050511622121774,1
6,1,2,2021,1,-1.2712185467490957,1
6,1,2,2022,0,-1.2511883232792689,1
6,1,2,2022,1,-1.1906487431897514,1
6,1,0,2021,0,-1.4260923863619135,1
6,1,0,2021,1,-1.3936001772673934,1
6,1,0,2022,0,-1.3799684974059836,1
6,1,0,2022,1,-1.3570108770085905,1
6,1,1,2021,0,-1.3731905935045774,1
6,1,1,2021,1,-1.3403127014455183,1
6,1,1,2022,0,-1.3234374910790512,1
6,1,1,2022,1,-1.2818406349527918,1
6,2,2,2013,0,-0.5012752187698796,1
6,2,2,2013,1,-0.41921958739632775,0
6,2,2,2014,0,-0.3621068952868122,0
6,2,2,2014,1,-0.3398258007452498,0
6,2,0,2013,0,-0.5315924288512619,1
6,2,0,2013,1,-0.4543230598409232,0
6,2,0,2014,0,-0.3918044835563123,0
6,2,0,2014,1,-0.36427557162840013,0
6,2,2,2015,0,-0.2568028006245757,0
6,2,2,2015,1,-0.1854008708124691,0
6,2,2,2016,0,-0.12390024464737909,0
6,2,2,2016,1,-0.1058932760734944,0
6,2,0,2015,0,-0.2532747498997767,0
6,2,0,2015,1,-0.1817210759704744,0
6,2,0,2016,0,-0.12464631989025773,0
6,2,0,2016,1,-0.11320860705663506,0
6,2,1,2015,0,-0.2544950255088918,0
6,2,1,2015,1,-0.18299825562353786,0
6,2,1,2016,0,-0.12437444501361553,0
6,2,1,2016,1,-0.10708193832486039,0
6,2,2,2017,0,-0.034219471384745535,0
6,2,2,2017,1,0.05707358312309188,0
6,2,2,2018,0,0.09035612616133941,0
6,2,2,2018,1,0.14836031495937949,0
6,2,0,2017,0,-0.05593784815837401,0
6,2,0,2017,1,0.0028377065687439787,0
6,2,0,2018,0,0.06842910122656691,0
6,2,0,2018,1,0.12157747827434594,0
6,2,1,2017,0,-0.04536001865552672,0
6,2,1,2017,1,0.02403762427528729,0
6,2,1,2018,0,0.07834937288823302,0
6,2,1,2018,1,0.13419753068778478,0
6,2,2,2019,0,0.22189930775532496,0
6,2,2,2019,1,0.3108845871474784,0
6,2,2,2020,0,0.4254956543310485,0
6,2,2,2020,1,0.45419426049567724,0
6,2,0,2019,0,0.15612455562255728,0
6,2,0,2019,1,0.3037146776099836,0
6,2,0,2020,0,0.39773912622734287,0
6,2,0,2020,1,0.4426300942310582,0
6,2,1,2019,0,0.18440586546489796,0
6,2,1,2019,1,0.3111058806517221,0
6,2,1,2020,0,0.4115162275343986,0
6,2,1,2020,1,0.44852282411548955,0
6,2,2,2021,0,0.5440963272625545,0
6,2,2,2021,1,0.6152896089135171,0
6,2,2,2022,0,0.691541027804335,0
6,2,2,2022,1,0.8393145072667061,2
6,2,0,2021,0,0.5355607206702987,0
6,2,0,2021,1,0.6000330024638038,0
6,2,0,2022,0,0.6719976500438443,0
6,2,0,2022,1,0.8103440262254351,0
6,2,1,2021,0,0.5432617346179783,0
6,2,1,2021,1,0.6107752214269463,0
6,2,1,2022,0,0.6828663224379832,0
6,2,1,2022,1,0.8286291923475119,2
27,0,2,2015,0,-0.6286517598125343,1
27,0,2,2015,1,-0.5796510553014366,1
27,0,2,2016,0,-0.5589316606326795,1
27,0,2,2016,1,-0.5278494072937691,1
27,0,0,2015,0,-0.5945283014581608,1
27,0,0,2015,1,-0.5220768081687842,1
27,0,0,2016,0,-0.465128505519564,0
27,0,0,2016,1,-0.4440297505578178,0
27,0,1,2015,0,-0.6013947227612644,1
27,0,1,2015,1,-0.5336599424480528,1
27,0,1,2016,0,-0.4849247901420474,1
27,0,1,2016,1,-0.46120212648712633,0
27,0,2,2017,0,-0.44570525851851983,0
27,0,2,2017,1,-0.30719449287663364,0
27,0,2,2018,0,-0.3051459472944923,0
27,0,2,2018,1,-0.2814675423404199,0
27,0,0,2017,0,-0.3983358032672754,0
27,0,0,2017,1,-0.3550824071949632,0
27,0,0,2018,0,-0.35319825107311714,0
27,0,0,2018,1,-0.3444856096774665,0
27,0,1,2017,0,-0.40810433081174585,0
27,0,1,2017,1,-0.3437015984052889,0
27,0,1,2018,0,-0.34215886654713307,0
27,0,1,2018,1,-0.3315683917011861,0
27,0,2,2019,0,-0.2700171841636976,0
27,0,2,2019,1,-0.23896654418253618,0
27,0,2,2020,0,-0.16967638666806908,0
27,0,2,2020,1,-0.16230415164098005,0
27,0,0,2019,0,-0.3248347465006288,0
27,0,0,2019,1,-0.2639474194758713,0
27,0,0,2020,0,-0.2210670610249984,0
27,0,0,2020,1,-0.21330914303337042,0
27,0,1,2019,0,-0.3122526301164889,0
27,0,1,2019,1,-0.2588387008636175,0
27,0,1,2020,0,-0.21022367931705874,0
27,0,1,2020,1,-0.20514657406255402,0
27,0,2,2021,0,-0.10706929298176075,0
27,0,2,2021,1,-0.025867222267434556,0
27,0,2,2022,0,0.08399551858222144,0
27,0,2,2022,1,0.19043769412342532,0
27,0,0,2021,0,-0.16286686940891396,0
27,0,0,2021,1,-0.043501153219879914,0
27,0,0,2022,0,0.06094938078313097,0
27,0,0,2022,1,0.1511865491421486,0
27,0,1,2021,0,-0.15273794958610382,0
27,0,1,2021,1,-0.040207041342424185,0
27,0,1,2022,0,0.06522982942235847,0
27,0,1,2022,1,0.15995609458174764,0
27,1,2,2015,0,-1.589362733792891,1
27,1,2,2015,1,-1.5620171793399238,1
27,1,2,2016,0,-1.5565354231062305,1
27,1,2,2016,1,-1.5440355014522382,1
27,1,0,2015,0,-1.5848862823356193,1
27,1,0,2015,1,-1.5531148577977785,1
27,1,0,2016,0,-1.5421197319726432,1
27,1,0,2016,1,-1.5290823832369163,1
27,1,1,2015,0,-1.5857841016956935,1
27,1,1,2015,1,-1.5549041738463774,1
27,1,1,2016,0,-1.5444527977745264,1
27,1,1,2016,1,-1.5322753323695748,1
27,1,2,2017,0,-1.5309602166872125,1
27,1,2,2017,1,-1.5227913250448462,1
27,1,2,2018,0,-1.5062069575696708,1
27,1,2,2018,1,-1.4976270922765664,1
27,1,0,2017,0,-1.5171767927086068,1
27,1,0,2017,1,-1.4953888665479305,1
27,1,0,2018,0,-1.4759340061891373,1
27,1,0,2018,1,-1.4527234789297514,1
27,1,1,2017,0,-1.520040962920675,1
27,1,1,2017,1,-1.5018253461856463,1
27,1,1,2018,0,-1.4831165610697317,1
27,1,1,2018,1,-1.4625994918905687,1
27,1,2,2019,0,-1.4940231694931696,1
27,1,2,2019,1,-1.4501944103098239,1
27,1,2,2020,0,-1.4287921671136863,1
27,1,2,2020,1,-1.4236834485014325,1
27,1,0,2019,0,-1.444213163023695,1
27,1,0,2019,1,-1.4303475443149418,1
27,1,0,2020,0,-1.4108990066276983,1
27,1,0,2020,1,-1.402382368050092,1
27,1,1,2019,0,-1.4559733321063584,1
27,1,1,2019,1,-1.4347923824144646,1
27,1,1,2020,0,-1.4151162285514276,1
27,1,1,2020,1,-1.406719720733268,1
27,1,2,2021,0,-1.4034761902282107,1
27,1,2,2021,1,-1.3999923982042604,1
27,1,2,2022,0,-1.3681514242793718,1
27,1,2,2022,1,-1.321142361306467,1
27,1,0,2021,0,-1.383028670436096,1
27,1,0,2021,1,-1.3677847093294822,1
27,1,0,2022,0,-1.3408564511988028,1
27,1,0,2022,1,-1.2988043627209562,1
27,1,1,2021,0,-1.3871953109874267,1
27,1,1,2021,1,-1.3743223517119951,1
27,1,1,2022,0,-1.3463382074324959,1
27,1,1,2022,1,-1.3032934595213277,1
27,2,2,2013,0,-0.540431523677909,1
27,2,2,2013,1,-0.4611199317569787,0
27,2,2,2014,0,-0.4297531581983263,0
27,2,2,2014,1,-0.36636837591139026,0
27,2,0,2013,0,-0.5820283798041685,1
27,2,0,2013,1,-0.47772958991835335,1
27,2,0,2014,0,-0.44694450214228437,0
27,2,0,2014,1,-0.3617148896507234,0
27,2,2,2015,0,-0.29653446864363875,0
27,2,2,2015,1,-0.22018188700802374,0
27,2,2,2016,0,-0.19398073610557356,0
27,2,2,2016,1,-0.15039856111267078,0
27,2,0,2015,0,-0.2579282361604435,0
27,2,0,2015,1,-0.15370531833322615,0
27,2,0,2016,0,-0.08576188985887052,0
27,2,0,2016,1,-0.05162578616139741,0
27,2,1,2015,0,-0.26569247682362135,0
27,2,1,2015,1,-0.16707776866109345,0
27,2,1,2016,0,-0.10789124028323722,0
27,2,1,2016,1,-0.0719911112233646,0
27,2,2,2017,0,-0.055172804900845904,0
27,2,2,2017,1,0.09150052971185667,0
27,2,2,2018,0,0.11013976544072325,0
27,2,2,2018,1,0.1423980356879001,0
27,2,0,2017,0,0.005973751657454233,0
27,2,0,2017,1,0.07102139656199273,0
27,2,0,2018,0,0.09236041304263205,0
27,2,0,2018,1,0.1242835816976685,0
27,2,1,2017,0,-0.00665894609908425,0
27,2,1,2017,1,0.07595940304240141,0
27,2,1,2018,0,0.09621092001647187,0
27,2,1,2018,1,0.12732478671313147,0
27,2,2,2019,0,0.15744599397646947,0
27,2,2,2019,1,0.2323253931409766,0
27,2,2,2020,0,0.3230177938515812,0
27,2,2,2020,1,0.335498747490924,0
27,2,0,2019,0,0.15243843810901278,0
27,2,0,2019,1,0.22719770651407334,0
27,2,0,2020,0,0.28952027998063984,0
27,2,0,2020,1,0.3057948365498741,0
27,2,1,2019,0,0.15326038541048925,0
27,2,1,2019,1,0.22785526435525452,0
27,2,1,2020,0,0.2961464397648502,0
27,2,1,2020,1,0.3096200528375146,0
27,2,2,2021,0,0.4109408644233651,0
27,2,2,2021,1,0.49562040449009176,0
27,2,2,2022,0,0.6373304419361864,0
27,2,2,2022,1,0.7907753577787451,0
27,2,0,2021,0,0.3755908077883267,0
27,2,0,2021,1,0.5102004850839745,0
27,2,0,2022,0,0.6415792772176647,0
27,2,0,2022,1,0.7738622113829792,0
27,2,1,2021,0,0.38155308705980606,0
27,2,1,2021,1,0.5069569545789173,0
27,2,1,2022,0,0.6403779696231992,0
27,2,1,2022,1,0.7781489826937564,0
20,0,2,2015,0,-0.06381589690944856,0
20,0,2,2015,1,-0.05880201837044204,0
20,0,2,2016,0,-0.016579217760750355,0
20,0,2,2016,1,0.0345901630919353,0
20,0,0,2015,0,0.07026899864756427,0
20,0,0,2015,1,0.10340612024016596,0
20,0,0,2016,0,0.15066809007506343,0
20,0,0,2016,1,0.18742177979416164,0
20,0,1,2015,0,0.01810695836155701,0
20,0,1,2015,1,0.040299535501421915,0
20,0,1,2016,0,0.09016644601484484,0
20,0,1,2016,1,0.12946817236852012,0
20,0,2,2017,0,0.0962867920750697,0
20,0,2,2017,1,0.2380600562366625,0
20,0,2,2018,0,0.24670314824526515,0
20,0,2,2018,1,0.3325144465194094,0
20,0,0,2017,0,0.24412349825293897,0
20,0,0,2017,1,0.27483903664195997,0
20,0,0,2018,0,0.30240588459917106,0
20,0,0,2018,1,0.3822485809302862,0
20,0,1,2017,0,0.1862141495281462,0
20,0,1,2017,1,0.260404377493723,0
20,0,1,2018,0,0.2794292961871286,0
20,0,1,2018,1,0.36200970929931536,0
20,0,2,2019,0,0.487400931475327,0
20,0,2,2019,1,0.6022016788053917,0
20,0,2,2020,0,0.6529095046349405,0
20,0,2,2020,1,0.756847902242416,0
20,0,0,2019,0,0.534960066873066,0
20,0,0,2019,1,0.7595350376510891,0
20,0,0,2020,0,0.7903201254271581,0
20,0,0,2020,1,0.8219587738624528,2
20,0,1,2019,0,0.514657968526597,0
20,0,1,2019,1,0.6991345563356677,0
20,0,1,2020,0,0.732632070206609,0
20,0,1,2020,1,0.7952265185498177,0
20,0,2,2021,0,0.8062026763603036,0
20,0,2,2021,1,0.8710732864614472,2
20,0,2,2022,0,0.9905401653952783,2
20,0,2,2022,1,1.2110180450090189,2
20,0,0,2021,0,0.8666663843912233,2
20,0,0,2021,1,0.9721222231706554,2
20,0,0,2022,0,1.0740563338968383,2
20,0,0,2022,1,1.2249152770755212,2
20,0,1,2021,0,0.8407371083654154,2
20,0,1,2021,1,0.9265104706102607,2
20,0,1,2022,0,1.0396420326511733,2
20,0,1,2022,1,1.2189277071178424,2
20,1,2,2015,0,-1.2478942114018132,1
20,1,2,2015,1,-1.2239376088995486,1
20,1,2,2016,0,-1.2152565808616471,1
20,1,2,2016,1,-1.1917678560540694,1
20,1,0,2015,0,-1.389382955343664,1
20,1,0,2015,1,-1.3825228567121104,1
20,1,0,2016,0,-1.3686129793025084,1
20,1,0,2016,1,-1.3514911847455984,1
20,1,1,2015,0,-1.3343377768309392,1
20,1,1,2015,1,-1.320826227728976,1
20,1,1,2016,0,-1.3136436728483816,1
20,1,1,2016,1,-1.2874804579752304,1
20,1,2,2017,0,-1.1721865422642797,1
20,1,2,2017,1,-1.1627910523412486,1
20,1,2,2018,0,-1.1323916475297184,1
20,1,2,2018,1,-1.1133224701354643,1
20,1,0,2017,0,-1.331764449510163,1
20,1,0,2017,1,-1.3132959259131416,1
20,1,0,2018,0,-1.310690985234616,1
20,1,0,2018,1,-1.275644416833969,1
20,1,1,2017,0,-1.2670392608546652,1
20,1,1,2017,1,-1.2504991520803386,1
20,1,1,2018,0,-1.2363806265095927,1
20,1,1,2018,1,-1.2069485904451849,1
20,1,2,2019,0,-1.0401185789316592,1
20,1,2,2019,1,-0.9939061725740317,1
20,1,2,2020,0,-0.9664278420185181,1
20,1,2,2020,1,-0.9069947294502189,1
20,1,0,2019,0,-1.2184874660236047,1
20,1,0,2019,1,-1.1717818912850912,1
20,1,0,2020,0,-1.142609084754226,1
20,1,0,2020,1,-1.0831570041712775,1
20,1,1,2019,0,-1.1407944780194281,1
20,1,1,2019,1,-1.0938612871051212,1
20,1,1,2020,0,-1.0652764890283892,1
20,1,1,2020,1,-1.0109773857585431,1
20,1,2,2021,0,-0.8772971411807187,1
20,1,2,2021,1,-0.8362440348077436,1
20,1,2,2022,0,-0.7911191279566849,1
20,1,2,2022,1,-0.7374586145133706,1
20,1,0,2021,0,-1.038405134941658,1
20,1,0,2021,1,-1.0193169895327545,1
20,1,0,2022,0,-0.9640821308735351,1
20,1,0,2022,1,-0.8688500519901604,1
20,1,1,2021,0,-0.967686053656932,1
20,1,1,2021,1,-0.9385195697976166,1
20,1,1,2022,0,-0.8909477890567781,1
20,1,1,2022,1,-0.8101819826793893,1
20,2,2,2013,0,0.07023106261826535,0
20,2,2,2013,1,0.34246000886727485,0
20,2,2,2014,0,0.37227140522467167,0
20,2,2,2014,1,0.4162455858536633,0
20,2,0,2013,0,-0.11341093254622928,0
20,2,0,2013,1,0.22484567269754066,0
20,2,0,2014,0,0.2632242890049423,0
20,2,0,2014,1,0.3260842895532435,0
20,2,2,2015,0,0.6097762393220749,0
20,2,2,2015,1,0.6387467203633458,0
20,2,2,2016,0,0.689650549010939,0
